id,vendor_id,prod_cat_id,name,brand,desc,price,features,search_kw,prev_price,created_dt,updated_dt,deactivated_flag
1005570,VEND0005,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,463.26,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 08:00:35,2022-12-26 08:00:35,False
1005571,VEND0023,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,437.57,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 08:15:00,2022-12-26 08:15:00,False
1005572,VEND0004,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,180.16,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 08:31:06,2022-12-26 08:31:06,False
1005573,VEND0018,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,54.03,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 08:51:08,2022-12-26 08:51:08,False
1005574,VEND0092,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,187.88,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 09:07:27,2022-12-26 09:07:27,False
1005575,VEND0070,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,110.43,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 09:20:26,2022-12-26 09:20:26,False
1005576,VEND0045,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,45.28,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 09:35:02,2022-12-26 09:35:02,False
1005577,VEND0074,CAT0029,Panasonic Iron,panasonic,Panasonic Iron: appliances iron,22.63,{'brand': 'panasonic'},"['panasonic', 'appliances', 'iron']",,2022-12-26 09:51:35,2022-12-26 09:51:35,False
1005578,VEND0091,CAT0029,Laurastar Iron,laurastar,Laurastar Iron: appliances iron,2445.34,{'brand': 'laurastar'},"['laurastar', 'appliances', 'iron']",,2022-12-26 10:05:21,2022-12-26 10:05:21,False
1005579,VEND0070,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,20.57,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 10:14:02,2022-12-26 10:14:02,False
1005580,VEND0068,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,18.76,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 10:22:56,2022-12-26 10:22:56,False
1005581,VEND0037,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,25.71,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 10:33:27,2022-12-26 10:33:27,False
1005582,VEND0026,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,46.28,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 10:47:23,2022-12-26 10:47:23,False
1005583,VEND0060,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,48.88,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 10:59:28,2022-12-26 10:59:28,False
1005584,VEND0033,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,131.25,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 11:12:12,2022-12-26 11:12:12,False
1005585,VEND0070,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,69.47,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 11:27:57,2022-12-26 11:27:57,False
1005586,VEND0004,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,48.88,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 11:43:30,2022-12-26 11:43:30,False
1005587,VEND0002,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,48.88,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 11:58:34,2022-12-26 11:58:34,False
1005588,VEND0004,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,386.08,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 12:14:04,2022-12-26 12:14:04,False
1005589,VEND0026,CAT0029,Laurastar Iron,laurastar,Laurastar Iron: appliances iron,1750.34,{'brand': 'laurastar'},"['laurastar', 'appliances', 'iron']",,2022-12-26 12:29:17,2022-12-26 12:29:17,False
1005590,VEND0013,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,23.91,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 12:43:34,2022-12-26 12:43:34,False
1005591,VEND0009,CAT0029,Polti Iron,polti,Polti Iron: appliances iron,393.58,{'brand': 'polti'},"['polti', 'appliances', 'iron']",,2022-12-26 12:57:01,2022-12-26 12:57:01,False
1005592,VEND0039,CAT0029,Polti Iron,polti,Polti Iron: appliances iron,171.18,{'brand': 'polti'},"['polti', 'appliances', 'iron']",,2022-12-26 13:09:11,2022-12-26 13:09:11,False
1005593,VEND0056,CAT0029,Polti Iron,polti,Polti Iron: appliances iron,238.36,{'brand': 'polti'},"['polti', 'appliances', 'iron']",,2022-12-26 13:23:21,2022-12-26 13:23:21,False
1005594,VEND0065,CAT0029,Polti Iron,polti,Polti Iron: appliances iron,161.88,{'brand': 'polti'},"['polti', 'appliances', 'iron']",,2022-12-26 13:37:59,2022-12-26 13:37:59,False
1005595,VEND0072,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,334.6,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 13:54:45,2022-12-26 13:54:45,False
1005596,VEND0011,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,14.13,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 14:12:28,2022-12-26 14:12:28,False
1005597,VEND0061,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,193.03,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 14:29:32,2022-12-26 14:29:32,False
1005598,VEND0085,CAT0029,Polaris Iron,polaris,Polaris Iron: appliances iron,28.29,{'brand': 'polaris'},"['polaris', 'appliances', 'iron']",,2022-12-26 14:45:26,2022-12-26 14:45:26,False
1005599,VEND0061,CAT0029,Elenberg Iron,elenberg,Elenberg Iron: appliances iron,12.84,{'brand': 'elenberg'},"['elenberg', 'appliances', 'iron']",,2022-12-26 14:57:20,2022-12-26 14:57:20,False
1005600,VEND0024,CAT0029,Vitek Iron,vitek,Vitek Iron: appliances iron,22.91,{'brand': 'vitek'},"['vitek', 'appliances', 'iron']",,2022-12-26 15:09:59,2022-12-26 15:09:59,False
1005601,VEND0057,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,154.42,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 15:28:04,2022-12-26 15:28:04,False
1005602,VEND0065,CAT0029,Kelli Iron,kelli,Kelli Iron: appliances iron,35.57,{'brand': 'kelli'},"['kelli', 'appliances', 'iron']",,2022-12-26 15:44:29,2022-12-26 15:44:29,False
1005603,VEND0007,CAT0029,Willmark Iron,willmark,Willmark Iron: appliances iron,17.99,{'brand': 'willmark'},"['willmark', 'appliances', 'iron']",,2022-12-26 15:54:27,2022-12-26 15:54:27,False
1005604,VEND0092,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,36.01,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 16:07:34,2022-12-26 16:07:34,False
1005605,VEND0093,CAT0029,Polaris Iron,polaris,Polaris Iron: appliances iron,43.48,{'brand': 'polaris'},"['polaris', 'appliances', 'iron']",,2022-12-26 16:21:37,2022-12-26 16:21:37,False
1005606,VEND0076,CAT0029,Willmark Iron,willmark,Willmark Iron: appliances iron,17.99,{'brand': 'willmark'},"['willmark', 'appliances', 'iron']",,2022-12-26 16:31:33,2022-12-26 16:31:33,False
1005607,VEND0022,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,35.96,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 16:46:38,2022-12-26 16:46:38,False
1005608,VEND0023,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,17.98,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 17:05:18,2022-12-26 17:05:18,False
1005609,VEND0085,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,14.26,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 17:21:12,2022-12-26 17:21:12,False
1005610,VEND0077,CAT0029,Bosch Iron,bosch,Bosch Iron: appliances iron,219.77,{'brand': 'bosch'},"['bosch', 'appliances', 'iron']",,2022-12-26 17:33:50,2022-12-26 17:33:50,False
1005611,VEND0047,CAT0029,Bosch Iron,bosch,Bosch Iron: appliances iron,244.51,{'brand': 'bosch'},"['bosch', 'appliances', 'iron']",,2022-12-26 17:42:46,2022-12-26 17:42:46,False
1005612,VEND0039,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,184.02,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 17:48:40,2022-12-26 17:48:40,False
1005613,VEND0038,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,257.38,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 17:56:37,2022-12-26 17:56:37,False
1005614,VEND0088,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,131.25,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 18:11:51,2022-12-26 18:11:51,False
1005615,VEND0068,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,67.93,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 18:30:00,2022-12-26 18:30:00,False
1005616,VEND0059,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,27.07,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 18:46:54,2022-12-26 18:46:54,False
1005617,VEND0004,CAT0029,Scarlett Iron,scarlett,Scarlett Iron: appliances iron,25.71,{'brand': 'scarlett'},"['scarlett', 'appliances', 'iron']",,2022-12-26 19:00:52,2022-12-26 19:00:52,False
1005618,VEND0082,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,141.55,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 19:13:51,2022-12-26 19:13:51,False
1005619,VEND0042,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,93.93,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 19:28:42,2022-12-26 19:28:42,False
1005620,VEND0029,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,64.96,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 19:44:43,2022-12-26 19:44:43,False
1005621,VEND0059,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,244.51,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 19:59:50,2022-12-26 19:59:50,False
1005622,VEND0081,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,63.04,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 20:15:33,2022-12-26 20:15:33,False
1005623,VEND0091,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,334.6,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 20:35:42,2022-12-26 20:35:42,False
1005624,VEND0029,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,59.2,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 20:55:38,2022-12-26 20:55:38,False
1005625,VEND0078,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,84.69,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 21:10:46,2022-12-26 21:10:46,False
1005626,VEND0050,CAT0029,Tefal Iron,tefal,Tefal Iron: appliances iron,244.51,{'brand': 'tefal'},"['tefal', 'appliances', 'iron']",,2022-12-26 21:22:43,2022-12-26 21:22:43,False
1005627,VEND0069,CAT0029,Braun Iron,braun,Braun Iron: appliances iron,334.6,{'brand': 'braun'},"['braun', 'appliances', 'iron']",,2022-12-26 21:35:36,2022-12-26 21:35:36,False
1005628,VEND0003,CAT0029,Polaris Iron,polaris,Polaris Iron: appliances iron,44.76,{'brand': 'polaris'},"['polaris', 'appliances', 'iron']",,2022-12-26 21:51:48,2022-12-26 21:51:48,False
1005629,VEND0076,CAT0029,Unit Iron,unit,Unit Iron: appliances iron,16.45,{'brand': 'unit'},"['unit', 'appliances', 'iron']",,2022-12-26 22:10:23,2022-12-26 22:10:23,False
1005630,VEND0014,CAT0029,Redmond Iron,redmond,Redmond Iron: appliances iron,28.83,{'brand': 'redmond'},"['redmond', 'appliances', 'iron']",,2022-12-26 22:28:13,2022-12-26 22:28:13,False
1005631,VEND0012,CAT0029,Philips Iron,philips,Philips Iron: appliances iron,48.88,{'brand': 'philips'},"['philips', 'appliances', 'iron']",,2022-12-26 22:41:30,2022-12-26 22:41:30,False
1005632,VEND0049,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,103.18,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-26 22:54:41,2022-12-26 22:54:41,False
1005633,VEND0079,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,120.46,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-26 23:10:01,2022-12-26 23:10:01,False
1005634,VEND0052,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,165.46,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-26 23:25:43,2022-12-26 23:25:43,False
1005635,VEND0036,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,84.94,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-26 23:40:03,2022-12-26 23:40:03,False
1005636,VEND0063,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,84.89,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-26 23:52:34,2022-12-26 23:52:34,False
1005637,VEND0090,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,114.7,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 00:05:07,2022-12-27 00:05:07,False
1005638,VEND0005,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,82.78,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 00:16:03,2022-12-27 00:16:03,False
1005639,VEND0001,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,77.22,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 00:30:55,2022-12-27 00:30:55,False
1005640,VEND0001,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,136.15,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 00:47:01,2022-12-27 00:47:01,False
1005641,VEND0007,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,559.83,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 00:55:11,2022-12-27 00:55:11,False
1005642,VEND0024,CAT0028,Garanterm Water Heater,garanterm,Garanterm Water Heater: appliances environment water heater,90.32,{'brand': 'garanterm'},"['garanterm', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 01:04:48,2022-12-27 01:04:48,False
1005643,VEND0041,CAT0028,Garanterm Water Heater,garanterm,Garanterm Water Heater: appliances environment water heater,102.71,{'brand': 'garanterm'},"['garanterm', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 01:19:33,2022-12-27 01:19:33,False
1005644,VEND0031,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,104.08,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 01:34:46,2022-12-27 01:34:46,False
1005645,VEND0005,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,107.51,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 01:52:07,2022-12-27 01:52:07,False
1005646,VEND0091,CAT0028,Garanterm Water Heater,garanterm,Garanterm Water Heater: appliances environment water heater,109.63,{'brand': 'garanterm'},"['garanterm', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 02:09:57,2022-12-27 02:09:57,False
1005647,VEND0090,CAT0028,Aqua Water Heater,aqua,Aqua Water Heater: appliances environment water heater,30.63,{'brand': 'aqua'},"['aqua', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 02:25:14,2022-12-27 02:25:14,False
1005648,VEND0077,CAT0028,Garanterm Water Heater,garanterm,Garanterm Water Heater: appliances environment water heater,77.2,{'brand': 'garanterm'},"['garanterm', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 02:41:01,2022-12-27 02:41:01,False
1005649,VEND0077,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,440.07,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 02:57:04,2022-12-27 02:57:04,False
1005650,VEND0028,CAT0028,Almacom Water Heater,almacom,Almacom Water Heater: appliances environment water heater,76.55,{'brand': 'almacom'},"['almacom', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 03:08:47,2022-12-27 03:08:47,False
1005651,VEND0071,CAT0028,Electrolux Water Heater,electrolux,Electrolux Water Heater: appliances environment water heater,133.83,{'brand': 'electrolux'},"['electrolux', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 03:20:11,2022-12-27 03:20:11,False
1005652,VEND0064,CAT0028,Electrolux Water Heater,electrolux,Electrolux Water Heater: appliances environment water heater,97.79,{'brand': 'electrolux'},"['electrolux', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 03:35:56,2022-12-27 03:35:56,False
1005653,VEND0005,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,121.73,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 03:53:49,2022-12-27 03:53:49,False
1005654,VEND0086,CAT0028,Thermex Water Heater,thermex,Thermex Water Heater: appliances environment water heater,92.64,{'brand': 'thermex'},"['thermex', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 04:05:24,2022-12-27 04:05:24,False
1005655,VEND0042,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,111.44,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 04:15:56,2022-12-27 04:15:56,False
1005656,VEND0061,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,110.6,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 04:29:02,2022-12-27 04:29:02,False
1005657,VEND0073,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,210.29,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 04:44:55,2022-12-27 04:44:55,False
1005658,VEND0048,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,243.75,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 05:01:04,2022-12-27 05:01:04,False
1005659,VEND0009,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,256.36,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 05:12:40,2022-12-27 05:12:40,False
1005660,VEND0046,CAT0028,Electrolux Water Heater,electrolux,Electrolux Water Heater: appliances environment water heater,102.94,{'brand': 'electrolux'},"['electrolux', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 05:30:28,2022-12-27 05:30:28,False
1005661,VEND0041,CAT0028,Electrolux Water Heater,electrolux,Electrolux Water Heater: appliances environment water heater,118.38,{'brand': 'electrolux'},"['electrolux', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 05:50:15,2022-12-27 05:50:15,False
1005662,VEND0020,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,123.3,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 06:08:13,2022-12-27 06:08:13,False
1005663,VEND0028,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,93.68,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 06:26:35,2022-12-27 06:26:35,False
1005664,VEND0018,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,85.96,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 06:43:15,2022-12-27 06:43:15,False
1005665,VEND0095,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,99.09,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 06:57:54,2022-12-27 06:57:54,False
1005666,VEND0051,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,88.25,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 07:13:01,2022-12-27 07:13:01,False
1005667,VEND0025,CAT0028,Ariston Water Heater,ariston,Ariston Water Heater: appliances environment water heater,186.34,{'brand': 'ariston'},"['ariston', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 07:29:45,2022-12-27 07:29:45,False
1005668,VEND0004,CAT0028,Electrolux Water Heater,electrolux,Electrolux Water Heater: appliances environment water heater,108.09,{'brand': 'electrolux'},"['electrolux', 'appliances', 'environment', 'water', 'heater']",,2022-12-27 07:44:32,2022-12-27 07:44:32,False
